DATETIME,LOAD
17APR2018:02:00:00,1386
17APR2018:02:15:00,1360
17APR2018:02:30:00,1338
17APR2018:02:45:00,1321
17APR2018:03:00:00,1300
17APR2018:03:15:00,1282
17APR2018:03:30:00,1265
17APR2018:03:45:00,1245
17APR2018:04:00:00,1229
17APR2018:04:15:00,1214
17APR2018:04:30:00,1207
17APR2018:04:45:00,1198
17APR2018:05:00:00,1186
17APR2018:05:15:00,1182
17APR2018:05:30:00,1181
17APR2018:05:45:00,1180
17APR2018:06:00:00,1183
17APR2018:06:15:00,1183
17APR2018:06:30:00,1175
17APR2018:06:45:00,1173
17APR2018:07:00:00,1175
17APR2018:07:15:00,1190
17APR2018:07:30:00,1209
17APR2018:07:45:00,1236
17APR2018:08:00:00,1264
17APR2018:08:15:00,1306
17APR2018:08:30:00,1352
17APR2018:08:45:00,1402
17APR2018:09:00:00,1442
17APR2018:09:15:00,1494
17APR2018:09:30:00,1556
17APR2018:09:45:00,1600
17APR2018:10:00:00,1646
17APR2018:10:15:00,1681
17APR2018:10:30:00,1709
17APR2018:10:45:00,1738
17APR2018:11:00:00,1763
17APR2018:11:15:00,1778
17APR2018:11:30:00,1790
17APR2018:11:45:00,1800
17APR2018:12:00:00,1803
17APR2018:12:15:00,1817
17APR2018:12:30:00,1817
17APR2018:12:45:00,1812
17APR2018:13:00:00,1803
17APR2018:13:15:00,1769
17APR2018:13:30:00,1763
17APR2018:13:45:00,1768
17APR2018:14:00:00,1785
17APR2018:14:15:00,1806
17APR2018:14:30:00,1824
17APR2018:14:45:00,1835
17APR2018:15:00:00,1837
17APR2018:15:15:00,1835
17APR2018:15:30:00,1831
17APR2018:15:45:00,1825
17APR2018:16:00:00,1817
17APR2018:16:15:00,1807
17APR2018:16:30:00,1793
17APR2018:16:45:00,1774
17APR2018:17:00:00,1762
17APR2018:17:15:00,1744
17APR2018:17:30:00,1718
17APR2018:17:45:00,1693
17APR2018:18:00:00,1667
17APR2018:18:15:00,1648
17APR2018:18:30:00,1642
17APR2018:18:45:00,1643
17APR2018:19:00:00,1649
17APR2018:19:15:00,1664
17APR2018:19:30:00,1685
17APR2018:19:45:00,1693
17APR2018:20:00:00,1698
17APR2018:20:15:00,1693
17APR2018:20:30:00,1688
17APR2018:20:45:00,1687
17APR2018:21:00:00,1675
17APR2018:21:15:00,1669
17APR2018:21:30:00,1671
17APR2018:21:45:00,1670
17APR2018:22:00:00,1679
17APR2018:22:15:00,1689
17APR2018:22:30:00,1712
17APR2018:22:45:00,1736
17APR2018:23:00:00,1759
17APR2018:23:15:00,1777
17APR2018:23:30:00,1795
17APR2018:23:45:00,1801
18APR2018:00:00:00,1789
18APR2018:00:15:00,1768
18APR2018:00:30:00,1740
18APR2018:00:45:00,1706
18APR2018:01:00:00,1669
18APR2018:01:15:00,1625
18APR2018:01:30:00,1579
18APR2018:01:45:00,1544
18APR2018:02:00:00,1509
18APR2018:02:15:00,1480
18APR2018:02:30:00,1449
18APR2018:02:45:00,1418
18APR2018:03:00:00,1398
18APR2018:03:15:00,1378
18APR2018:03:30:00,1361
18APR2018:03:45:00,1343
18APR2018:04:00:00,1325
18APR2018:04:15:00,1306
18APR2018:04:30:00,1293
18APR2018:04:45:00,1282
18APR2018:05:00:00,1270
18APR2018:05:15:00,1262
18APR2018:05:30:00,1257
18APR2018:05:45:00,1257
18APR2018:06:00:00,1255
18APR2018:06:15:00,1253
18APR2018:06:30:00,1237
18APR2018:06:45:00,1230
18APR2018:07:00:00,1233
18APR2018:07:15:00,1241
18APR2018:07:30:00,1256
18APR2018:07:45:00,1277
18APR2018:08:00:00,1304
18APR2018:08:15:00,1343
18APR2018:08:30:00,1385
18APR2018:08:45:00,1430
18APR2018:09:00:00,1474
18APR2018:09:15:00,1536
18APR2018:09:30:00,1587
18APR2018:09:45:00,1633
18APR2018:10:00:00,1672
18APR2018:10:15:00,1707
18APR2018:10:30:00,1739
18APR2018:10:45:00,1764
18APR2018:11:00:00,1786
18APR2018:11:15:00,1797
18APR2018:11:30:00,1811
18APR2018:11:45:00,1816
18APR2018:12:00:00,1817
18APR2018:12:15:00,1815
18APR2018:12:30:00,1810
18APR2018:12:45:00,1798
18APR2018:13:00:00,1787
18APR2018:13:15:00,1754
18APR2018:13:30:00,1749
18APR2018:13:45:00,1759
18APR2018:14:00:00,1775
18APR2018:14:15:00,1802
18APR2018:14:30:00,1821
18APR2018:14:45:00,1837
18APR2018:15:00:00,1848
18APR2018:15:15:00,1851
18APR2018:15:30:00,1857
18APR2018:15:45:00,1850
18APR2018:16:00:00,1841
18APR2018:16:15:00,1825
18APR2018:16:30:00,1807
18APR2018:16:45:00,1781
18APR2018:17:00:00,1761
18APR2018:17:15:00,1740
18APR2018:17:30:00,1715
18APR2018:17:45:00,1689
18APR2018:18:00:00,1664
18APR2018:18:15:00,1634
18APR2018:18:30:00,1616
18APR2018:18:45:00,1614
18APR2018:19:00:00,1631
18APR2018:19:15:00,1659
18APR2018:19:30:00,1684
18APR2018:19:45:00,1692
18APR2018:20:00:00,1690
18APR2018:20:15:00,1680
18APR2018:20:30:00,1675
18APR2018:20:45:00,1661
18APR2018:21:00:00,1646
18APR2018:21:15:00,1637
18APR2018:21:30:00,1633
18APR2018:21:45:00,1637
18APR2018:22:00:00,1652
18APR2018:22:15:00,1665
18APR2018:22:30:00,1685
18APR2018:22:45:00,1713
18APR2018:23:00:00,1741
18APR2018:23:15:00,1760
18APR2018:23:30:00,1778
18APR2018:23:45:00,1775
19APR2018:00:00:00,1772
19APR2018:00:15:00,1753
19APR2018:00:30:00,1720
19APR2018:00:45:00,1685
19APR2018:01:00:00,1651
19APR2018:01:15:00,1619
19APR2018:01:30:00,1581
19APR2018:01:45:00,1542
19APR2018:02:00:00,1505
19APR2018:02:15:00,1470
19APR2018:02:30:00,1445
19APR2018:02:45:00,1417
19APR2018:03:00:00,1397
19APR2018:03:15:00,1374
19APR2018:03:30:00,1351
19APR2018:03:45:00,1335
19APR2018:04:00:00,1311
19APR2018:04:15:00,1292
19APR2018:04:30:00,1275
19APR2018:04:45:00,1265
19APR2018:05:00:00,1253
19APR2018:05:15:00,1242
19APR2018:05:30:00,1236
19APR2018:05:45:00,1230
19APR2018:06:00:00,1226
19APR2018:06:15:00,1218
19APR2018:06:30:00,1203
19APR2018:06:45:00,1195
19APR2018:07:00:00,1191
19APR2018:07:15:00,1199
19APR2018:07:30:00,1216
19APR2018:07:45:00,1238
19APR2018:08:00:00,1270
19APR2018:08:15:00,1307
19APR2018:08:30:00,1347
19APR2018:08:45:00,1388
19APR2018:09:00:00,1433
19APR2018:09:15:00,1482
19APR2018:09:30:00,1534
19APR2018:09:45:00,1578
19APR2018:10:00:00,1620
19APR2018:10:15:00,1656
19APR2018:10:30:00,1687
19APR2018:10:45:00,1721
19APR2018:11:00:00,1740
19APR2018:11:15:00,1759
19APR2018:11:30:00,1770
19APR2018:11:45:00,1778
19APR2018:12:00:00,1783
19APR2018:12:15:00,1788
19APR2018:12:30:00,1786
19APR2018:12:45:00,1777
19APR2018:13:00:00,1770
19APR2018:13:15:00,1745
19APR2018:13:30:00,1743
19APR2018:13:45:00,1754
19APR2018:14:00:00,1765
19APR2018:14:15:00,1796
19APR2018:14:30:00,1814
19APR2018:14:45:00,1816
19APR2018:15:00:00,1828
19APR2018:15:15:00,1832
19APR2018:15:30:00,1837
19APR2018:15:45:00,1833
19APR2018:16:00:00,1821
19APR2018:16:15:00,1806
19APR2018:16:30:00,1777
19APR2018:16:45:00,1747
19APR2018:17:00:00,1726
19APR2018:17:15:00,1704
19APR2018:17:30:00,1678
19APR2018:17:45:00,1648
19APR2018:18:00:00,1622
19APR2018:18:15:00,1585
19APR2018:18:30:00,1557
19APR2018:18:45:00,1552
19APR2018:19:00:00,1563
19APR2018:19:15:00,1590
19APR2018:19:30:00,1612
19APR2018:19:45:00,1619
19APR2018:20:00:00,1614
19APR2018:20:15:00,1603
19APR2018:20:30:00,1580
19APR2018:20:45:00,1570
19APR2018:21:00:00,1564
19APR2018:21:15:00,1553
19APR2018:21:30:00,1546
19APR2018:21:45:00,1545
19APR2018:22:00:00,1555
19APR2018:22:15:00,1571
19APR2018:22:30:00,1593
19APR2018:22:45:00,1625
19APR2018:23:00:00,1653
19APR2018:23:15:00,1675
19APR2018:23:30:00,1691
19APR2018:23:45:00,1694
20APR2018:00:00:00,1689
20APR2018:00:15:00,1670
20APR2018:00:30:00,1645
20APR2018:00:45:00,1608
20APR2018:01:00:00,1576
20APR2018:01:15:00,1541
20APR2018:01:30:00,1508
20APR2018:01:45:00,1480
20APR2018:02:00:00,1453
20APR2018:02:15:00,1424
20APR2018:02:30:00,1399
20APR2018:02:45:00,1375
20APR2018:03:00:00,1349
20APR2018:03:15:00,1327
20APR2018:03:30:00,1307
20APR2018:03:45:00,1291
20APR2018:04:00:00,1274
20APR2018:04:15:00,1258
20APR2018:04:30:00,1239
20APR2018:04:45:00,1229
20APR2018:05:00:00,1220
20APR2018:05:15:00,1213
20APR2018:05:30:00,1207
20APR2018:05:45:00,1202
20APR2018:06:00:00,1201
20APR2018:06:15:00,1194
20APR2018:06:30:00,1179
20APR2018:06:45:00,1171
20APR2018:07:00:00,1168
20APR2018:07:15:00,1182
20APR2018:07:30:00,1201
20APR2018:07:45:00,1223
20APR2018:08:00:00,1251
20APR2018:08:15:00,1290
20APR2018:08:30:00,1334
20APR2018:08:45:00,1373
20APR2018:09:00:00,1415
20APR2018:09:15:00,1472
20APR2018:09:30:00,1524
20APR2018:09:45:00,1571
20APR2018:10:00:00,1608
20APR2018:10:15:00,1641
20APR2018:10:30:00,1673
20APR2018:10:45:00,1698
20APR2018:11:00:00,1716
20APR2018:11:15:00,1726
20APR2018:11:30:00,1743
20APR2018:11:45:00,1754
20APR2018:12:00:00,1752
20APR2018:12:15:00,1752
20APR2018:12:30:00,1747
20APR2018:12:45:00,1736
20APR2018:13:00:00,1719
20APR2018:13:15:00,1674
20APR2018:13:30:00,1659
20APR2018:13:45:00,1657
20APR2018:14:00:00,1673
20APR2018:14:15:00,1699
20APR2018:14:30:00,1726
20APR2018:14:45:00,1742
20APR2018:15:00:00,1752
20APR2018:15:15:00,1761
20APR2018:15:30:00,1760
20APR2018:15:45:00,1762
20APR2018:16:00:00,1757
20APR2018:16:15:00,1743
20APR2018:16:30:00,1727
20APR2018:16:45:00,1711
20APR2018:17:00:00,1690
20APR2018:17:15:00,1671
20APR2018:17:30:00,1651
20APR2018:17:45:00,1632
20APR2018:18:00:00,1611
20APR2018:18:15:00,1586
20APR2018:18:30:00,1574
20APR2018:18:45:00,1571
20APR2018:19:00:00,1584
20APR2018:19:15:00,1606
20APR2018:19:30:00,1623
20APR2018:19:45:00,1628
20APR2018:20:00:00,1624
20APR2018:20:15:00,1611
20APR2018:20:30:00,1605
20APR2018:20:45:00,1594
20APR2018:21:00:00,1587
20APR2018:21:15:00,1569
20APR2018:21:30:00,1563
20APR2018:21:45:00,1560
20APR2018:22:00:00,1560
20APR2018:22:15:00,1571
20APR2018:22:30:00,1586
20APR2018:22:45:00,1610
20APR2018:23:00:00,1632
20APR2018:23:15:00,1652
20APR2018:23:30:00,1667
20APR2018:23:45:00,1673
21APR2018:00:00:00,1671
21APR2018:00:15:00,1649
21APR2018:00:30:00,1630
21APR2018:00:45:00,1596
21APR2018:01:00:00,1564
21APR2018:01:15:00,1529
21APR2018:01:30:00,1494
21APR2018:01:45:00,1458
21APR2018:02:00:00,1433
21APR2018:02:15:00,1404
21APR2018:02:30:00,1379
21APR2018:02:45:00,1354
21APR2018:03:00:00,1334
21APR2018:03:15:00,1315
21APR2018:03:30:00,1297
21APR2018:03:45:00,1281
21APR2018:04:00:00,1263
21APR2018:04:15:00,1246
21APR2018:04:30:00,1235
21APR2018:04:45:00,1227
21APR2018:05:00:00,1219
21APR2018:05:15:00,1211
21APR2018:05:30:00,1204
21APR2018:05:45:00,1196
21APR2018:06:00:00,1189
21APR2018:06:15:00,1177
21APR2018:06:30:00,1157
21APR2018:06:45:00,1145
21APR2018:07:00:00,1138
21APR2018:07:15:00,1145
21APR2018:07:30:00,1155
21APR2018:07:45:00,1171
21APR2018:08:00:00,1187
21APR2018:08:15:00,1214
21APR2018:08:30:00,1246
21APR2018:08:45:00,1281
21APR2018:09:00:00,1322
21APR2018:09:15:00,1372
21APR2018:09:30:00,1423
21APR2018:09:45:00,1473
21APR2018:10:00:00,1511
21APR2018:10:15:00,1547
21APR2018:10:30:00,1578
21APR2018:10:45:00,1612
21APR2018:11:00:00,1638
21APR2018:11:15:00,1656
21APR2018:11:30:00,1664
21APR2018:11:45:00,1675
21APR2018:12:00:00,1681
21APR2018:12:15:00,1688
21APR2018:12:30:00,1688
21APR2018:12:45:00,1676
21APR2018:13:00:00,1670
21APR2018:13:15:00,1645
21APR2018:13:30:00,1642
21APR2018:13:45:00,1649
21APR2018:14:00:00,1660
21APR2018:14:15:00,1683
21APR2018:14:30:00,1699
21APR2018:14:45:00,1714
21APR2018:15:00:00,1718
21APR2018:15:15:00,1716
21APR2018:15:30:00,1716
21APR2018:15:45:00,1711
21APR2018:16:00:00,1706
21APR2018:16:15:00,1692
21APR2018:16:30:00,1676
21APR2018:16:45:00,1661
21APR2018:17:00:00,1642
21APR2018:17:15:00,1621
21APR2018:17:30:00,1601
21APR2018:17:45:00,1577
21APR2018:18:00:00,1553
21APR2018:18:15:00,1528
21APR2018:18:30:00,1509
21APR2018:18:45:00,1513
21APR2018:19:00:00,1531
21APR2018:19:15:00,1568
21APR2018:19:30:00,1591
21APR2018:19:45:00,1594
21APR2018:20:00:00,1596
21APR2018:20:15:00,1579
21APR2018:20:30:00,1570
21APR2018:20:45:00,1568
21APR2018:21:00:00,1556
21APR2018:21:15:00,1542
21APR2018:21:30:00,1530
21APR2018:21:45:00,1523
21APR2018:22:00:00,1520
21APR2018:22:15:00,1527
21APR2018:22:30:00,1540
21APR2018:22:45:00,1551
21APR2018:23:00:00,1573
21APR2018:23:15:00,1594
21APR2018:23:30:00,1608
21APR2018:23:45:00,1621
22APR2018:00:00:00,1625
22APR2018:00:15:00,1616
22APR2018:00:30:00,1599
22APR2018:00:45:00,1576
22APR2018:01:00:00,1550
22APR2018:01:15:00,1524
22APR2018:01:30:00,1491
22APR2018:01:45:00,1464
22APR2018:02:00:00,1436
22APR2018:02:15:00,1411
22APR2018:02:30:00,1376
22APR2018:02:45:00,1352
22APR2018:03:00:00,1332
22APR2018:03:15:00,1314
22APR2018:03:30:00,1293
22APR2018:03:45:00,1273
22APR2018:04:00:00,1258
22APR2018:04:15:00,1241
22APR2018:04:30:00,1228
22APR2018:04:45:00,1218
22APR2018:05:00:00,1205
22APR2018:05:15:00,1199
22APR2018:05:30:00,1189
22APR2018:05:45:00,1183
22APR2018:06:00:00,1172
22APR2018:06:15:00,1152
22APR2018:06:30:00,1129
22APR2018:06:45:00,1109
22APR2018:07:00:00,1098
22APR2018:07:15:00,1097
22APR2018:07:30:00,1095
22APR2018:07:45:00,1096
22APR2018:08:00:00,1098
22APR2018:08:15:00,1104
22APR2018:08:30:00,1115
22APR2018:08:45:00,1124
22APR2018:09:00:00,1131
22APR2018:09:15:00,1146
22APR2018:09:30:00,1161
22APR2018:09:45:00,1177
22APR2018:10:00:00,1195
22APR2018:10:15:00,1209
22APR2018:10:30:00,1227
22APR2018:10:45:00,1242
22APR2018:11:00:00,1257
22APR2018:11:15:00,1270
22APR2018:11:30:00,1283
22APR2018:11:45:00,1290
22APR2018:12:00:00,1293
22APR2018:12:15:00,1298
22APR2018:12:30:00,1300
22APR2018:12:45:00,1303
22APR2018:13:00:00,1299
22APR2018:13:15:00,1294
22APR2018:13:30:00,1289
22APR2018:13:45:00,1292
22APR2018:14:00:00,1296
22APR2018:14:15:00,1303
22APR2018:14:30:00,1311
22APR2018:14:45:00,1316
22APR2018:15:00:00,1323
22APR2018:15:15:00,1322
22APR2018:15:30:00,1318
22APR2018:15:45:00,1314
22APR2018:16:00:00,1305
22APR2018:16:15:00,1296
22APR2018:16:30:00,1285
22APR2018:16:45:00,1271
22APR2018:17:00:00,1254
22APR2018:17:15:00,1239
22APR2018:17:30:00,1222
22APR2018:17:45:00,1209
22APR2018:18:00:00,1196
22APR2018:18:15:00,1189
22APR2018:18:30:00,1189
22APR2018:18:45:00,1202
22APR2018:19:00:00,1233
22APR2018:19:15:00,1284
22APR2018:19:30:00,1320
22APR2018:19:45:00,1336
22APR2018:20:00:00,1351
22APR2018:20:15:00,1363
22APR2018:20:30:00,1374
22APR2018:20:45:00,1383
22APR2018:21:00:00,1388
22APR2018:21:15:00,1393
22APR2018:21:30:00,1398
22APR2018:21:45:00,1406
22APR2018:22:00:00,1417
22APR2018:22:15:00,1432
22APR2018:22:30:00,1457
22APR2018:22:45:00,1481
22APR2018:23:00:00,1508
22APR2018:23:15:00,1532
22APR2018:23:30:00,1552
22APR2018:23:45:00,1563
23APR2018:00:00:00,1565
23APR2018:00:15:00,1563
23APR2018:00:30:00,1550
23APR2018:00:45:00,1528
23APR2018:01:00:00,1500
23APR2018:01:15:00,1473
23APR2018:01:30:00,1442
23APR2018:01:45:00,1413
23APR2018:02:00:00,1382
23APR2018:02:15:00,1354
23APR2018:02:30:00,1328
23APR2018:02:45:00,1305
23APR2018:03:00:00,1283
23APR2018:03:15:00,1263
23APR2018:03:30:00,1246
23APR2018:03:45:00,1228
23APR2018:04:00:00,1209
23APR2018:04:15:00,1193
23APR2018:04:30:00,1183
23APR2018:04:45:00,1173
23APR2018:05:00:00,1161
23APR2018:05:15:00,1154
23APR2018:05:30:00,1149
23APR2018:05:45:00,1146
23APR2018:06:00:00,1144
23APR2018:06:15:00,1136
23APR2018:06:30:00,1127
23APR2018:06:45:00,1125
23APR2018:07:00:00,1125
23APR2018:07:15:00,1136
23APR2018:07:30:00,1153
23APR2018:07:45:00,1177
23APR2018:08:00:00,1204
23APR2018:08:15:00,1243
23APR2018:08:30:00,1283
23APR2018:08:45:00,1326
23APR2018:09:00:00,1372
23APR2018:09:15:00,1422
23APR2018:09:30:00,1478
23APR2018:09:45:00,1527
23APR2018:10:00:00,1559
23APR2018:10:15:00,1592
23APR2018:10:30:00,1619
23APR2018:10:45:00,1645
23APR2018:11:00:00,1662
23APR2018:11:15:00,1679
23APR2018:11:30:00,1690
23APR2018:11:45:00,1698
23APR2018:12:00:00,1706
23APR2018:12:15:00,1710
23APR2018:12:30:00,1702
23APR2018:12:45:00,1695
23APR2018:13:00:00,1688
23APR2018:13:15:00,1656
23APR2018:13:30:00,1644
23APR2018:13:45:00,1648
23APR2018:14:00:00,1663
23APR2018:14:15:00,1685
23APR2018:14:30:00,1708
23APR2018:14:45:00,1722
23APR2018:15:00:00,1731
23APR2018:15:15:00,1729
23APR2018:15:30:00,1732
23APR2018:15:45:00,1730
23APR2018:16:00:00,1719
23APR2018:16:15:00,1713
23APR2018:16:30:00,1701
23APR2018:16:45:00,1691
23APR2018:17:00:00,1676
23APR2018:17:15:00,1662
23APR2018:17:30:00,1638
23APR2018:17:45:00,1624
23APR2018:18:00:00,1599
23APR2018:18:15:00,1574
23APR2018:18:30:00,1557
23APR2018:18:45:00,1551
23APR2018:19:00:00,1563
23APR2018:19:15:00,1588
23APR2018:19:30:00,1616
23APR2018:19:45:00,1623
23APR2018:20:00:00,1624
23APR2018:20:15:00,1613
23APR2018:20:30:00,1603
23APR2018:20:45:00,1601
23APR2018:21:00:00,1597
23APR2018:21:15:00,1587
23APR2018:21:30:00,1584
23APR2018:21:45:00,1586
23APR2018:22:00:00,1590
23APR2018:22:15:00,1600
23APR2018:22:30:00,1619
23APR2018:22:45:00,1641
23APR2018:23:00:00,1667
23APR2018:23:15:00,1682
23APR2018:23:30:00,1691
23APR2018:23:45:00,1686
24APR2018:00:00:00,1677
24APR2018:00:15:00,1653
24APR2018:00:30:00,1627
24APR2018:00:45:00,1592
24APR2018:01:00:00,1557
24APR2018:01:15:00,1519
24APR2018:01:30:00,1481
24APR2018:01:45:00,1447
24APR2018:02:00:00,1422
24APR2018:02:15:00,1394
24APR2018:02:30:00,1371
24APR2018:02:45:00,1349
24APR2018:03:00:00,1321
24APR2018:03:15:00,1303
24APR2018:03:30:00,1286
24APR2018:03:45:00,1267
24APR2018:04:00:00,1248
24APR2018:04:15:00,1236
24APR2018:04:30:00,1224
24APR2018:04:45:00,1212
24APR2018:05:00:00,1200
24APR2018:05:15:00,1188
24APR2018:05:30:00,1180
24APR2018:05:45:00,1176
24APR2018:06:00:00,1176
24APR2018:06:15:00,1166
24APR2018:06:30:00,1154
24APR2018:06:45:00,1145
24APR2018:07:00:00,1148
24APR2018:07:15:00,1161
24APR2018:07:30:00,1180
24APR2018:07:45:00,1202
24APR2018:08:00:00,1231
24APR2018:08:15:00,1274
24APR2018:08:30:00,1312
24APR2018:08:45:00,1349
24APR2018:09:00:00,1385
24APR2018:09:15:00,1445
24APR2018:09:30:00,1496
24APR2018:09:45:00,1537
24APR2018:10:00:00,1578
24APR2018:10:15:00,1611
24APR2018:10:30:00,1642
24APR2018:10:45:00,1668
24APR2018:11:00:00,1687
24APR2018:11:15:00,1695
24APR2018:11:30:00,1701
24APR2018:11:45:00,1707
24APR2018:12:00:00,1710
24APR2018:12:15:00,1710
24APR2018:12:30:00,1702
24APR2018:12:45:00,1692
24APR2018:13:00:00,1678
24APR2018:13:15:00,1641
24APR2018:13:30:00,1631
24APR2018:13:45:00,1635
24APR2018:14:00:00,1647
24APR2018:14:15:00,1679
24APR2018:14:30:00,1702
24APR2018:14:45:00,1729
24APR2018:15:00:00,1742
24APR2018:15:15:00,1752
24APR2018:15:30:00,1754
24APR2018:15:45:00,1757
24APR2018:16:00:00,1749
24APR2018:16:15:00,1737
24APR2018:16:30:00,1723
24APR2018:16:45:00,1708
24APR2018:17:00:00,1684
24APR2018:17:15:00,1672
24APR2018:17:30:00,1655
24APR2018:17:45:00,1634
24APR2018:18:00:00,1609
24APR2018:18:15:00,1583
24APR2018:18:30:00,1570
24APR2018:18:45:00,1567
24APR2018:19:00:00,1564
24APR2018:19:15:00,1595
24APR2018:19:30:00,1613
24APR2018:19:45:00,1625
24APR2018:20:00:00,1620
24APR2018:20:15:00,1611
24APR2018:20:30:00,1602
24APR2018:20:45:00,1599
24APR2018:21:00:00,1591
24APR2018:21:15:00,1574
24APR2018:21:30:00,1575
24APR2018:21:45:00,1579
24APR2018:22:00:00,1586
24APR2018:22:15:00,1596
24APR2018:22:30:00,1620
24APR2018:22:45:00,1644
24APR2018:23:00:00,1669
24APR2018:23:15:00,1684
24APR2018:23:30:00,1695
24APR2018:23:45:00,1693
25APR2018:00:00:00,1685
25APR2018:00:15:00,1667
25APR2018:00:30:00,1640
25APR2018:00:45:00,1607
25APR2018:01:00:00,1562
25APR2018:01:15:00,1523
25APR2018:01:30:00,1489
25APR2018:01:45:00,1455
25APR2018:02:00:00,1427
25APR2018:02:15:00,1399
25APR2018:02:30:00,1376
25APR2018:02:45:00,1352
25APR2018:03:00:00,1329
25APR2018:03:15:00,1306
25APR2018:03:30:00,1285
25APR2018:03:45:00,1266
25APR2018:04:00:00,1248
25APR2018:04:15:00,1231
25APR2018:04:30:00,1215
25APR2018:04:45:00,1207
25APR2018:05:00:00,1193
25APR2018:05:15:00,1184
25APR2018:05:30:00,1177
25APR2018:05:45:00,1173
25APR2018:06:00:00,1171
25APR2018:06:15:00,1162
25APR2018:06:30:00,1148
25APR2018:06:45:00,1137
25APR2018:07:00:00,1140
25APR2018:07:15:00,1152
25APR2018:07:30:00,1172
25APR2018:07:45:00,1195
25APR2018:08:00:00,1216
25APR2018:08:15:00,1256
25APR2018:08:30:00,1298
25APR2018:08:45:00,1343
25APR2018:09:00:00,1386
25APR2018:09:15:00,1437
25APR2018:09:30:00,1492
25APR2018:09:45:00,1535
25APR2018:10:00:00,1572
25APR2018:10:15:00,1601
25APR2018:10:30:00,1633
25APR2018:10:45:00,1661
25APR2018:11:00:00,1677
25APR2018:11:15:00,1692
25APR2018:11:30:00,1699
25APR2018:11:45:00,1704
25APR2018:12:00:00,1707
25APR2018:12:15:00,1712
25APR2018:12:30:00,1710
25APR2018:12:45:00,1705
25APR2018:13:00:00,1697
25APR2018:13:15:00,1670
25APR2018:13:30:00,1664
25APR2018:13:45:00,1668
25APR2018:14:00:00,1679
25APR2018:14:15:00,1704
25APR2018:14:30:00,1721
25APR2018:14:45:00,1733
25APR2018:15:00:00,1741
25APR2018:15:15:00,1742
25APR2018:15:30:00,1742
25APR2018:15:45:00,1744
25APR2018:16:00:00,1733
25APR2018:16:15:00,1719
25APR2018:16:30:00,1703
25APR2018:16:45:00,1687
25APR2018:17:00:00,1670
25APR2018:17:15:00,1649
25APR2018:17:30:00,1638
25APR2018:17:45:00,1608
25APR2018:18:00:00,1580
25APR2018:18:15:00,1549
25APR2018:18:30:00,1533
25APR2018:18:45:00,1526
25APR2018:19:00:00,1538
25APR2018:19:15:00,1565
25APR2018:19:30:00,1584
25APR2018:19:45:00,1591
25APR2018:20:00:00,1588
25APR2018:20:15:00,1572
25APR2018:20:30:00,1561
25APR2018:20:45:00,1551
25APR2018:21:00:00,1539
25APR2018:21:15:00,1528
25APR2018:21:30:00,1523
25APR2018:21:45:00,1524
25APR2018:22:00:00,1528
25APR2018:22:15:00,1535
25APR2018:22:30:00,1558
25APR2018:22:45:00,1577
25APR2018:23:00:00,1599
25APR2018:23:15:00,1612
25APR2018:23:30:00,1621
25APR2018:23:45:00,1623
26APR2018:00:00:00,1607
26APR2018:00:15:00,1600
26APR2018:00:30:00,1584
26APR2018:00:45:00,1555
26APR2018:01:00:00,1521
26APR2018:01:15:00,1484
26APR2018:01:30:00,1447
26APR2018:01:45:00,1416
26APR2018:02:00:00,1387
26APR2018:02:15:00,1359
26APR2018:02:30:00,1335
26APR2018:02:45:00,1308
26APR2018:03:00:00,1281
26APR2018:03:15:00,1262
26APR2018:03:30:00,1246
26APR2018:03:45:00,1230
26APR2018:04:00:00,1212
26APR2018:04:15:00,1193
26APR2018:04:30:00,1180
26APR2018:04:45:00,1170
26APR2018:05:00:00,1162
26APR2018:05:15:00,1158
26APR2018:05:30:00,1152
26APR2018:05:45:00,1149
26APR2018:06:00:00,1147
26APR2018:06:15:00,1139
26APR2018:06:30:00,1129
26APR2018:06:45:00,1125
26APR2018:07:00:00,1131
26APR2018:07:15:00,1148
26APR2018:07:30:00,1166
26APR2018:07:45:00,1193
26APR2018:08:00:00,1219
26APR2018:08:15:00,1256
26APR2018:08:30:00,1298
26APR2018:08:45:00,1336
26APR2018:09:00:00,1376
26APR2018:09:15:00,1423
26APR2018:09:30:00,1480
26APR2018:09:45:00,1526
26APR2018:10:00:00,1563
26APR2018:10:15:00,1604
26APR2018:10:30:00,1631
26APR2018:10:45:00,1656
26APR2018:11:00:00,1673
26APR2018:11:15:00,1686
26APR2018:11:30:00,1695
26APR2018:11:45:00,1698
26APR2018:12:00:00,1701
26APR2018:12:15:00,1701
26APR2018:12:30:00,1691
26APR2018:12:45:00,1681
26APR2018:13:00:00,1668
26APR2018:13:15:00,1633
26APR2018:13:30:00,1622
26APR2018:13:45:00,1624
26APR2018:14:00:00,1633
26APR2018:14:15:00,1652
26APR2018:14:30:00,1667
26APR2018:14:45:00,1679
26APR2018:15:00:00,1682
26APR2018:15:15:00,1687
26APR2018:15:30:00,1684
26APR2018:15:45:00,1684
26APR2018:16:00:00,1676
26APR2018:16:15:00,1666
26APR2018:16:30:00,1649
26APR2018:16:45:00,1639
26APR2018:17:00:00,1625
26APR2018:17:15:00,1608
26APR2018:17:30:00,1590
26APR2018:17:45:00,1572
26APR2018:18:00:00,1548
26APR2018:18:15:00,1521
26APR2018:18:30:00,1509
26APR2018:18:45:00,1501
