DATETIME,ACT_HEAT_INDEX,ACT_HUMIDITY,ACT_RAIN,ACT_TEMP,COOL_FACTOR
01MAR2016:12:15:00,32.14012298,51.38,0,30.55,3.55
01MAR2016:12:30:00,32.38190971,50.06,0,30.85,3.85
01MAR2016:12:45:00,33.77352955,51.94,0,31.43,4.43
01MAR2016:13:00:00,34.50316133,53.77,0,31.59,4.59
01MAR2016:13:15:00,35.46577257,55.04,0,31.91,4.91
01MAR2016:13:30:00,35.70983791,56.41,0,31.85,4.85
01MAR2016:13:45:00,37.12457985,58.41,0,32.23,5.23
01MAR2016:14:00:00,35.95902748,58.89,0,31.65,4.65
01MAR2016:14:15:00,36.88848314,58.92,0,32.06,5.06
01MAR2016:14:30:00,38.02469647,59.18,0,32.51,5.51
01MAR2016:14:45:00,38.39506234,59.35,0,32.64,5.64
01MAR2016:15:00:00,37.24806842,59.42,0,32.15,5.15
01MAR2016:15:15:00,37.2147452,59.54,0,32.12,5.12
01MAR2016:15:30:00,37.3130691,61.25,0,31.94,4.94
01MAR2016:15:45:00,37.84433963,63.11,0,31.92,4.92
01MAR2016:16:00:00,37.94186385,64.85,0,31.74,4.74
01MAR2016:16:15:00,37.74061392,65.02,0,31.64,4.64
01MAR2016:16:30:00,36.23766646,65.73,0,30.95,3.95
01MAR2016:16:45:00,36.3589981,67.77,0,30.77,3.77
01MAR2016:17:00:00,35.58409884,68.19,0,30.41,3.41
01MAR2016:17:15:00,35.40660727,68.35,0,30.32,3.32
01MAR2016:17:30:00,35.39717997,70.46,0,30.1,3.1
01MAR2016:17:45:00,34.46756716,70.66,0,29.7,2.7
01MAR2016:18:00:00,34.68044317,71.59,0,29.7,2.7
01MAR2016:18:15:00,34.44716428,72.29,0,29.54,2.54
01MAR2016:18:30:00,34.56846268,73.16,0,29.51,2.51
01MAR2016:18:45:00,34.06595658,73.35,0,29.29,2.29
01MAR2016:19:00:00,33.78821899,73.42,0,29.17,2.17
01MAR2016:19:15:00,33.30602425,73.65,0,28.95,1.95
01MAR2016:19:30:00,33.04009945,73.87,0,28.82,1.82
01MAR2016:19:45:00,32.20795609,74.14,0,28.44,1.44
01MAR2016:20:00:00,31.43587657,74.19,0,28.09,1.09
01MAR2016:20:15:00,31.11547416,74.22,0,27.94,0.94
01MAR2016:20:30:00,30.98850822,75.19,0,27.82,0.82
01MAR2016:20:45:00,31.03264791,76.68,0,27.75,0.75
01MAR2016:21:00:00,31.11493627,77.64,0,27.73,0.73
01MAR2016:21:15:00,30.80030486,78.57,0,27.54,0.54
01MAR2016:21:30:00,30.15612541,79.05,0,27.23,0.23
01MAR2016:21:45:00,30.12613114,79.83,0,27.18,0.18
01MAR2016:22:00:00,30.03297244,79.8,0,27.14,0.14
01MAR2016:22:15:00,30.20374821,80.79,0,27.17,0.17
01MAR2016:22:30:00,30.10937665,81.45,0,27.1,0.1
01MAR2016:22:45:00,29.94600474,81.92,0,27.01,0.01
01MAR2016:23:00:00,29.8875024,82.04,0,26.98,0
01MAR2016:23:15:00,29.64591695,82.19,0,26.87,0
01MAR2016:23:30:00,29.61200964,82.33,0,26.85,0
01MAR2016:23:45:00,29.58741644,82.85,0,26.82,0
02MAR2016:00:00:00,29.35297624,83.11,0,26.71,0
02MAR2016:00:15:00,29.94491046,79.37,0,27.12,0.12
02MAR2016:00:30:00,29.07603827,79.57,0,26.71,0
02MAR2016:00:45:00,27.49002778,80.75,0,26.66,0
02MAR2016:01:00:00,27.44994444,80.9,0,26.62,0
02MAR2016:01:15:00,27.40333333,80.8,0,26.58,0
02MAR2016:01:30:00,27.06148333,81.61,0,26.25,0
02MAR2016:01:45:00,26.98418889,82.02,0,26.17,0
02MAR2016:02:00:00,26.85532222,82.14,0,26.05,0
02MAR2016:02:15:00,26.71757778,81.92,0,25.93,0
02MAR2016:02:30:00,26.63401667,82.09,0,25.85,0
02MAR2016:02:45:00,26.29386667,81.28,0,25.56,0
02MAR2016:03:00:00,26.07158333,80.35,0,25.38,0
02MAR2016:03:15:00,26.08698889,80.94,0,25.38,0
02MAR2016:03:30:00,25.94000556,81.63,0,25.23,0
02MAR2016:03:45:00,26.00251111,82.76,0,25.26,0
02MAR2016:04:00:00,25.8364,83.56,0,25.09,0
02MAR2016:04:15:00,25.31887778,83.54,0,24.62,0
02MAR2016:04:30:00,24.95561667,83.53,0,24.29,0
02MAR2016:04:45:00,24.60067778,84.26,0,23.95,0
02MAR2016:05:00:00,24.35577222,84.57,0,23.72,0
02MAR2016:05:15:00,24.30393889,84.27,0,23.68,0
02MAR2016:05:30:00,24.14132222,83.94,0,23.54,0
02MAR2016:05:45:00,24.08573333,84.76,0,23.47,0
02MAR2016:06:00:00,24.02472778,84.53,0,23.42,0
02MAR2016:06:15:00,23.91469444,84.95,0,23.31,0
02MAR2016:06:30:00,23.69723889,85.89,0,23.09,0
02MAR2016:06:45:00,23.67651111,86.36,0,23.06,0
02MAR2016:07:00:00,23.93953333,85.48,0,23.32,0
02MAR2016:07:15:00,23.85577778,84.8,0,23.26,0
02MAR2016:07:30:00,24.07277778,83,0,23.5,0
02MAR2016:07:45:00,24.89732222,82.14,0,24.27,0
02MAR2016:08:00:00,25.40818889,80.22,0,24.78,0
02MAR2016:08:15:00,25.87427222,78.27,0,25.25,0
02MAR2016:08:30:00,26.27011111,77,0,25.64,0
02MAR2016:08:45:00,26.85281667,77.41,0,26.16,0
02MAR2016:09:00:00,28.93806402,76.97,0,26.74,0
02MAR2016:09:15:00,29.97010425,74.73,0,27.36,0.36
02MAR2016:09:30:00,29.92197018,72.82,0,27.44,0.44
02MAR2016:09:45:00,31.05664152,70.83,0,28.14,1.14
02MAR2016:10:00:00,31.47579757,68.79,0,28.5,1.5
02MAR2016:10:15:00,31.40166116,66.31,0,28.66,1.66
02MAR2016:10:30:00,31.76215443,64.65,0,28.99,1.99
02MAR2016:10:45:00,32.09931746,62.97,0,29.32,2.32
02MAR2016:11:00:00,32.19354267,60.79,0,29.58,2.58
02MAR2016:11:15:00,32.01690377,58.22,0,29.74,2.74
02MAR2016:11:30:00,32.18409247,56.16,0,30.05,3.05
02MAR2016:11:45:00,32.67402788,57.14,0,30.22,3.22
02MAR2016:12:00:00,33.68800358,58.11,0,30.65,3.65
02MAR2016:12:15:00,33.76457966,58.19,0,30.68,3.68
02MAR2016:12:30:00,34.02233618,58.28,0,30.8,3.8
02MAR2016:12:45:00,35.32585573,57.66,0,31.51,4.51
02MAR2016:13:00:00,35.71573629,57.37,0,31.73,4.73
02MAR2016:13:15:00,35.71930218,55.98,0,31.91,4.91
02MAR2016:13:30:00,35.7332511,55.11,0,32.03,5.03
02MAR2016:13:45:00,35.68697919,55.63,0,31.94,4.94
02MAR2016:14:00:00,35.72306263,57.95,0,31.66,4.66
02MAR2016:14:15:00,37.44756456,58.11,0,32.41,5.41
02MAR2016:14:30:00,38.17333608,58.9,0,32.61,5.61
02MAR2016:14:45:00,37.36114002,59.18,0,32.23,5.23
02MAR2016:15:00:00,37.67569008,58.76,0,32.42,5.42
02MAR2016:15:15:00,38.03120281,59.2,0,32.51,5.51
02MAR2016:15:30:00,37.43287133,59.26,0,32.25,5.25
02MAR2016:15:45:00,36.80720621,59.65,0,31.93,4.93
02MAR2016:16:00:00,36.41638525,59.72,0,31.75,4.75
02MAR2016:16:15:00,36.01717633,59.82,0,31.56,4.56
02MAR2016:16:30:00,35.26681851,61.15,0,31.06,4.06
02MAR2016:16:45:00,35.03434398,62.22,0,30.83,3.83
02MAR2016:17:00:00,34.72743893,62.93,0,30.61,3.61
02MAR2016:17:15:00,34.15038044,63.14,0,30.32,3.32
02MAR2016:17:30:00,34.27583757,65.39,0,30.14,3.14
02MAR2016:17:45:00,34.16177616,65.86,0,30.04,3.04
02MAR2016:18:00:00,33.9263331,65.89,0,29.93,2.93
02MAR2016:18:15:00,33.54243052,65.92,0,29.75,2.75
02MAR2016:18:30:00,32.60518572,65.95,0,29.3,2.3
02MAR2016:18:45:00,32.14664331,65.98,0,29.07,2.07
02MAR2016:19:00:00,31.95556578,66.02,0,28.97,1.97
02MAR2016:19:15:00,31.56810255,66.15,0,28.76,1.76
02MAR2016:19:30:00,31.5262956,66.37,0,28.72,1.72
02MAR2016:19:45:00,31.23879691,67.37,0,28.49,1.49
02MAR2016:20:00:00,30.75897749,68,0,28.19,1.19
02MAR2016:20:15:00,30.68335975,69.26,0,28.06,1.06
02MAR2016:20:30:00,30.20157333,69.32,0,27.8,0.8
02MAR2016:20:45:00,29.78550765,69.35,0,27.57,0.57
02MAR2016:21:00:00,29.4732549,69.42,0,27.39,0.39
02MAR2016:21:15:00,29.45973726,69.46,0,27.38,0.38
02MAR2016:21:30:00,29.30571923,69.49,0,27.29,0.29
02MAR2016:21:45:00,29.11924638,69.52,0,27.18,0.18
02MAR2016:22:00:00,28.90272226,69.56,0,27.05,0.05
02MAR2016:22:15:00,28.81369053,69.9,0,26.98,0
02MAR2016:22:30:00,28.61457982,70.12,0,26.85,0
02MAR2016:22:45:00,28.56121456,70.29,0,26.81,0
02MAR2016:23:00:00,27.19725556,70.38,0,26.64,0
02MAR2016:23:15:00,28.40559337,70.41,0,26.71,0
02MAR2016:23:30:00,27.13517222,70.53,0,26.58,0
02MAR2016:23:45:00,27.23704444,70.64,0,26.67,0
03MAR2016:00:00:00,27.16213333,70.72,0,26.6,0
03MAR2016:00:15:00,31.47544856,73.72,0,28.14,1.14
03MAR2016:00:30:00,31.31838906,73.68,0,28.07,1.07
03MAR2016:00:45:00,31.20033877,74.52,0,27.96,0.96
03MAR2016:01:00:00,31.00768793,74.53,0,27.87,0.87
03MAR2016:01:15:00,31.12146568,74.89,0,27.9,0.9
03MAR2016:01:30:00,30.11392565,74.93,0,27.42,0.42
03MAR2016:01:45:00,30.06239252,76.16,0,27.33,0.33
03MAR2016:02:00:00,29.92092182,76.2,0,27.26,0.26
03MAR2016:02:15:00,30.20608613,76.32,0,27.39,0.39
03MAR2016:02:30:00,30.44425018,75.99,0,27.52,0.52
03MAR2016:02:45:00,30.37430474,77.05,0,27.43,0.43
03MAR2016:03:00:00,30.29912317,76.58,0,27.42,0.42
03MAR2016:03:15:00,30.34001644,77.9,0,27.37,0.37
03MAR2016:03:30:00,30.14536986,77.92,0,27.28,0.28
03MAR2016:03:45:00,29.70545851,78.48,0,27.05,0.05
03MAR2016:04:00:00,29.35827111,79.13,0,26.86,0
03MAR2016:04:15:00,29.28776269,80.35,0,26.78,0
03MAR2016:04:30:00,27.39203889,81.21,0,26.56,0
03MAR2016:04:45:00,27.30296111,81.59,0,26.47,0
03MAR2016:05:00:00,27.07878333,81.43,0,26.27,0
03MAR2016:05:15:00,26.99515556,82.44,0,26.17,0
03MAR2016:05:30:00,26.85865,83.11,0,26.03,0
03MAR2016:05:45:00,26.75618889,83.82,0,25.92,0
03MAR2016:06:00:00,26.61233889,84.63,0,25.77,0
03MAR2016:06:15:00,26.57202778,84.35,0,25.74,0
03MAR2016:06:30:00,26.55055,84.37,0,25.72,0
03MAR2016:06:45:00,26.55835,85.09,0,25.71,0
03MAR2016:07:00:00,26.49346111,84.29,0,25.67,0
03MAR2016:07:15:00,26.43173889,83.19,0,25.64,0
03MAR2016:07:30:00,26.30992222,83.58,0,25.52,0
03MAR2016:07:45:00,26.62040556,81.99,0,25.84,0
03MAR2016:08:00:00,26.82405556,80.1,0,26.07,0
03MAR2016:08:15:00,29.44208036,78.15,0,26.94,0
03MAR2016:08:30:00,30.01394608,77.7,0,27.23,0.23
03MAR2016:08:45:00,30.43769789,76.48,0,27.49,0.49
03MAR2016:09:00:00,31.29837329,75.53,0,27.94,0.94
03MAR2016:09:15:00,31.49409176,74.14,0,28.12,1.12
03MAR2016:09:30:00,32.20339237,73.84,0,28.46,1.46
03MAR2016:09:45:00,32.58595767,71.15,0,28.84,1.84
03MAR2016:10:00:00,34.17461415,69.46,0,29.69,2.69
03MAR2016:10:15:00,35.23701368,68.54,0,30.23,3.23
03MAR2016:10:30:00,36.51655165,66.03,0,31.03,4.03
03MAR2016:10:45:00,36.71621284,64.59,0,31.28,4.28
03MAR2016:11:00:00,36.56198112,62.56,0,31.46,4.46
03MAR2016:11:15:00,37.18046446,60.35,0,32,5
03MAR2016:11:30:00,36.87903156,58.43,0,32.12,5.12
03MAR2016:11:45:00,37.64394127,56.61,0,32.7,5.7
03MAR2016:12:00:00,37.60085846,54.69,0,32.95,5.95
03MAR2016:12:15:00,36.962618,53.13,0,32.88,5.88
03MAR2016:12:30:00,37.74417237,52.43,0,33.34,6.34
03MAR2016:12:45:00,37.85013814,50,0,33.75,6.75
03MAR2016:13:00:00,38.20167705,50.41,0,33.85,6.85
03MAR2016:13:15:00,38.41121971,50.38,0,33.95,6.95
03MAR2016:13:30:00,37.14258531,50.45,0,33.35,6.35
03MAR2016:13:45:00,37.02952214,50.56,0,33.28,6.28
03MAR2016:14:00:00,36.90156656,50.62,0,33.21,6.21
03MAR2016:14:15:00,36.92717341,51.12,0,33.15,6.15
03MAR2016:14:30:00,36.75111537,51.23,0,33.05,6.05
03MAR2016:14:45:00,37.08141438,51.35,0,33.19,6.19
03MAR2016:15:00:00,37.81239398,51.42,0,33.52,6.52
03MAR2016:15:15:00,37.70258767,51.62,0,33.44,6.44
03MAR2016:15:30:00,37.67064267,51.86,0,33.39,6.39
03MAR2016:15:45:00,37.72376361,52.23,0,33.36,6.36
03MAR2016:16:00:00,37.82965899,52.9,0,33.31,6.31
03MAR2016:16:15:00,37.22817088,53.01,0,33.02,6.02
03MAR2016:16:30:00,37.41500137,53.12,0,33.09,6.09
03MAR2016:16:45:00,37.31826589,53.23,0,33.03,6.03
03MAR2016:17:00:00,37.34634469,53.32,0,33.03,6.03
03MAR2016:17:15:00,37.00789522,53.35,0,32.87,5.87
03MAR2016:17:30:00,36.70435443,54.06,0,32.63,5.63
03MAR2016:17:45:00,36.56475929,54.68,0,32.48,5.48
03MAR2016:18:00:00,36.77151381,54.94,0,32.54,5.54
03MAR2016:18:15:00,37.14860992,56.48,0,32.5,5.5
03MAR2016:18:30:00,37.6039058,58.98,0,32.36,5.36
03MAR2016:18:45:00,37.95767172,60.69,0,32.28,5.28
03MAR2016:19:00:00,37.67606848,60.49,0,32.19,5.19
03MAR2016:19:15:00,37.57981739,61.18,0,32.06,5.06
03MAR2016:19:30:00,37.29218566,61.73,0,31.87,4.87
03MAR2016:19:45:00,36.96332444,61.51,0,31.76,4.76
03MAR2016:20:00:00,36.39091815,62.29,0,31.42,4.42
03MAR2016:20:15:00,36.19352814,63,0,31.25,4.25
03MAR2016:20:30:00,35.70080082,63.49,0,30.98,3.98
03MAR2016:20:45:00,35.45217765,63.59,0,30.86,3.86
03MAR2016:21:00:00,35.33017343,64,0,30.76,3.76
03MAR2016:21:15:00,35.21433386,64.26,0,30.68,3.68
03MAR2016:21:30:00,35.27515631,65.77,0,30.54,3.54
03MAR2016:21:45:00,34.93843104,67.23,0,30.24,3.24
03MAR2016:22:00:00,34.70795767,68.22,0,30.04,3.04
03MAR2016:22:15:00,34.38453534,68.84,0,29.84,2.84
03MAR2016:22:30:00,33.97908224,69.84,0,29.57,2.57
03MAR2016:22:45:00,33.55948843,70.7,0,29.31,2.31
03MAR2016:23:00:00,33.11174685,71.09,0,29.08,2.08
03MAR2016:23:15:00,32.57737504,70.98,0,28.85,1.85
03MAR2016:23:30:00,32.5780824,72.35,0,28.74,1.74
03MAR2016:23:45:00,31.93894395,72.5,0,28.44,1.44
04MAR2016:00:00:00,31.50019227,72.59,0,28.23,1.23
04MAR2016:00:15:00,31.97029149,68.35,0,28.78,1.78
04MAR2016:00:30:00,31.67257722,68.89,0,28.59,1.59
04MAR2016:00:45:00,31.27221918,69.02,0,28.38,1.38
04MAR2016:01:00:00,31.04820031,69.65,0,28.22,1.22
04MAR2016:01:15:00,30.92746129,69.77,0,28.15,1.15
04MAR2016:01:30:00,30.26786845,70.02,0,27.79,0.79
04MAR2016:01:45:00,30.04447977,70.35,0,27.65,0.65
04MAR2016:02:00:00,29.87835762,70.86,0,27.53,0.53
04MAR2016:02:15:00,29.76110551,71.15,0,27.45,0.45
04MAR2016:02:30:00,29.36001994,71.35,0,27.22,0.22
04MAR2016:02:45:00,28.77672189,71.56,0,26.88,0
04MAR2016:03:00:00,28.63833044,71.78,0,26.79,0
04MAR2016:03:15:00,27.28407778,72.02,0,26.68,0
04MAR2016:03:30:00,27.1683,72.22,0,26.57,0
04MAR2016:03:45:00,27.02030556,72.45,0,26.43,0
04MAR2016:04:00:00,26.97157222,72.69,0,26.38,0
04MAR2016:04:15:00,26.80732222,73.14,0,26.22,0
04MAR2016:04:30:00,26.75068889,73.92,0,26.15,0
04MAR2016:04:45:00,26.61343333,74.14,0,26.02,0
04MAR2016:05:00:00,26.48192222,74.58,0,25.89,0
04MAR2016:05:15:00,26.4248,74.92,0,25.83,0
04MAR2016:05:30:00,26.36454444,75.14,0,25.77,0
04MAR2016:05:45:00,26.28725,75.55,0,25.69,0
04MAR2016:06:00:00,26.26371667,75.07,0,25.68,0
04MAR2016:06:15:00,26.34943333,74.14,0,25.78,0
04MAR2016:06:30:00,26.21766111,74.57,0,25.65,0
04MAR2016:06:45:00,26.13592778,74.81,0,25.57,0
04MAR2016:07:00:00,26.06943889,74.37,0,25.52,0
04MAR2016:07:15:00,26.93021667,72.37,0,26.35,0
04MAR2016:07:30:00,28.5592464,70.94,0,26.78,0
04MAR2016:07:45:00,29.4098183,70.02,0,27.32,0.32
04MAR2016:08:00:00,29.60466707,67.84,0,27.56,0.56
04MAR2016:08:15:00,29.83853078,66.54,0,27.78,0.78
04MAR2016:08:30:00,30.01251788,64.57,0,28.02,1.02
04MAR2016:08:45:00,30.99209481,63.27,0,28.69,1.69
04MAR2016:09:00:00,31.3134378,61.57,0,29.02,2.02
04MAR2016:09:15:00,32.72718202,60.92,0,29.85,2.85
04MAR2016:09:30:00,32.89829607,60.14,0,30.02,3.02
04MAR2016:09:45:00,33.73104959,58.04,0,30.68,3.68
04MAR2016:10:00:00,33.67686283,56.84,0,30.79,3.79
04MAR2016:10:15:00,34.47617744,56.57,0,31.23,4.23
04MAR2016:10:30:00,34.1036566,54.84,0,31.25,4.25
04MAR2016:10:45:00,34.14203086,53.54,0,31.43,4.43
04MAR2016:11:00:00,32.51863984,56.07,1.25,30.25,3.25
04MAR2016:11:15:00,32.25847631,58.37,1.5,29.86,2.86
04MAR2016:11:30:00,31.21726324,57.44,6.5,29.35,2.35
04MAR2016:11:45:00,31.25457625,55.54,0,29.56,2.56
04MAR2016:12:00:00,29.28625983,54.12,0,28.35,1.35
04MAR2016:12:15:00,29.72602651,52.94,0,28.78,1.78
04MAR2016:12:30:00,30.4227154,52.47,0,29.32,2.32
04MAR2016:12:45:00,31.20901278,52.14,0,29.88,2.88
04MAR2016:13:00:00,32.4574451,51.92,0,30.68,3.68
04MAR2016:13:15:00,33.29065781,51.37,0,31.23,4.23
04MAR2016:13:30:00,33.48508377,50.48,0,31.45,4.45
04MAR2016:13:45:00,34.16698091,50.25,0,31.86,4.86
04MAR2016:14:00:00,34.37879255,49.91,0,32.02,5.02
04MAR2016:14:15:00,34.69229179,49.68,0,32.22,5.22
04MAR2016:14:30:00,34.95661172,49.54,0,32.38,5.38
04MAR2016:14:45:00,34.99403897,49.17,0,32.45,5.45
04MAR2016:15:00:00,35.00450791,49.58,0,32.4,5.4
04MAR2016:15:15:00,34.61890926,49.91,0,32.15,5.15
04MAR2016:15:30:00,33.99821699,50.07,0,31.79,4.79
04MAR2016:15:45:00,33.86920587,50.37,0.25,31.68,4.68
04MAR2016:16:00:00,33.35951404,50.71,0,31.35,4.35
04MAR2016:16:15:00,33.35717805,52.34,0,31.15,4.15
04MAR2016:16:30:00,33.06747833,53.24,0,30.88,3.88
04MAR2016:16:45:00,32.87776176,54.04,0,30.68,3.68
04MAR2016:17:00:00,32.57879198,54.57,0,30.45,3.45
04MAR2016:17:15:00,32.30904857,55.25,0,30.22,3.22
04MAR2016:17:30:00,31.95515972,56.04,0,29.93,2.93
04MAR2016:17:45:00,32.03993138,57.47,0,29.83,2.83
04MAR2016:18:00:00,31.98601949,58.64,0,29.68,2.68
04MAR2016:18:15:00,31.91049734,60.54,0,29.45,2.45
04MAR2016:18:30:00,31.9414648,63.04,0,29.23,2.23
04MAR2016:18:45:00,31.93910344,63.57,0,29.18,2.18
04MAR2016:19:00:00,31.82822363,64.14,0,29.07,2.07
04MAR2016:19:15:00,31.61746988,65.04,0,28.88,1.88
04MAR2016:19:30:00,31.60327578,66.01,0,28.79,1.79
04MAR2016:19:45:00,31.71830727,68.05,0,28.68,1.68
04MAR2016:20:00:00,31.48220191,69.48,0,28.45,1.45
04MAR2016:20:15:00,31.39667383,70.79,0,28.31,1.31
04MAR2016:20:30:00,31.38945329,71.57,0,28.25,1.25
04MAR2016:20:45:00,31.0623103,72.47,0,28.03,1.03
04MAR2016:21:00:00,30.47686519,72.51,0,27.74,0.74
04MAR2016:21:15:00,30.68726761,72.58,0,27.84,0.84
04MAR2016:21:30:00,30.73326944,73.57,0,27.8,0.8
04MAR2016:21:45:00,30.51010867,73.93,0,27.67,0.67
04MAR2016:22:00:00,30.43549538,73.32,0,27.67,0.67
04MAR2016:22:15:00,30.13201578,72.95,0,27.54,0.54
04MAR2016:22:30:00,29.75871574,72.37,0,27.38,0.38
04MAR2016:22:45:00,29.20876222,70.88,0,27.16,0.16
04MAR2016:23:00:00,29.16539512,71.98,0,27.08,0.08
04MAR2016:23:15:00,28.94883811,73.49,0,26.89,0
04MAR2016:23:30:00,27.30382222,74.04,0,26.65,0
04MAR2016:23:45:00,27.05480556,73.35,0,26.44,0
05MAR2016:00:00:00,26.94931111,72.68,0,26.36,0
05MAR2016:00:15:00,29.49242547,65.68,0,27.63,0.63
05MAR2016:00:30:00,29.20421257,66.2,0,27.42,0.42
05MAR2016:00:45:00,29.04227748,66.35,0,27.31,0.31
05MAR2016:01:00:00,28.80856981,66.56,0,27.15,0.15
05MAR2016:01:15:00,28.42648052,66.78,0,26.89,0
05MAR2016:01:30:00,28.29455257,67.25,0,26.78,0
05MAR2016:01:45:00,27.03614444,67.58,0,26.56,0
05MAR2016:02:00:00,26.84623889,67.89,0,26.38,0
05MAR2016:02:15:00,26.71786111,68.45,0,26.25,0
05MAR2016:02:30:00,26.62274444,69.02,0,26.15,0
05MAR2016:02:45:00,26.34536111,69.35,0,25.89,0
05MAR2016:03:00:00,26.36497778,69.68,0,25.9,0
05MAR2016:03:15:00,26.24946111,69.89,0,25.79,0
05MAR2016:03:30:00,25.99486111,70.25,0,25.55,0
05MAR2016:03:45:00,26.11269444,70.55,0,25.65,0
05MAR2016:04:00:00,26.20931111,70.88,0,25.73,0
05MAR2016:04:15:00,26.21162778,71.39,0,25.72,0
05MAR2016:04:30:00,26.0322,71.68,0,25.55,0
05MAR2016:04:45:00,25.9913,72.22,0,25.5,0
05MAR2016:05:00:00,25.97553333,72.88,0,25.47,0
05MAR2016:05:15:00,25.91341667,73.45,0,25.4,0
05MAR2016:05:30:00,25.91152222,74.22,0,25.38,0
05MAR2016:05:45:00,25.94001667,74.89,0,25.39,0
05MAR2016:06:00:00,25.73441111,75.02,0,25.2,0
05MAR2016:06:15:00,25.68251111,75.56,0,25.14,0
05MAR2016:06:30:00,25.60286667,75.88,0,25.06,0
05MAR2016:06:45:00,25.31422222,76.2,0,24.79,0
05MAR2016:07:00:00,25.38763333,75.22,0,24.88,0
05MAR2016:07:15:00,25.52492222,74.58,0,25.02,0
05MAR2016:07:30:00,25.86964444,73.88,0,25.35,0
05MAR2016:07:45:00,26.22641111,73.22,0,25.69,0
05MAR2016:08:00:00,26.4062,71.68,0,25.89,0
05MAR2016:08:15:00,26.51969444,70.55,0,26.02,0
05MAR2016:08:30:00,26.86441667,69.85,0,26.35,0
05MAR2016:08:45:00,28.38716905,68.56,0,26.78,0
05MAR2016:09:00:00,29.04702212,67.45,0,27.25,0.25
05MAR2016:09:15:00,29.29642892,65.35,0,27.53,0.53
05MAR2016:09:30:00,29.7615502,63.15,0,27.97,0.97
05MAR2016:09:45:00,31.88027428,60.99,0,29.39,2.39
05MAR2016:10:00:00,32.45394097,58.35,0,29.97,2.97
05MAR2016:10:15:00,33.62410617,55.15,0,30.96,3.96
05MAR2016:10:30:00,33.62480075,53.15,0,31.2,4.2
05MAR2016:10:45:00,34.48258871,51.88,0,31.82,4.82
05MAR2016:11:00:00,34.75574397,51.22,0,32.05,5.05
05MAR2016:11:15:00,35.68380683,49.68,0,32.74,5.74
05MAR2016:11:30:00,35.18717376,48.75,0,32.61,5.61
05MAR2016:11:45:00,35.45945744,47.56,0,32.92,5.92
05MAR2016:12:00:00,35.06971421,45.35,0,33.02,6.02
05MAR2016:12:15:00,35.82706765,44.89,0,33.5,6.5
05MAR2016:12:30:00,36.0227941,44.45,0,33.67,6.67
05MAR2016:12:45:00,35.4904956,44.25,0,33.41,6.41
05MAR2016:13:00:00,34.95903484,43.85,0,33.17,6.17
05MAR2016:13:15:00,34.74768396,43.56,0,33.09,6.09
05MAR2016:13:30:00,34.58335959,43.38,0,33.02,6.02
05MAR2016:13:45:00,34.30087319,43.12,0,32.89,5.89
05MAR2016:14:00:00,34.58538626,44.25,0,32.9,5.9
05MAR2016:14:15:00,34.52107337,44.56,0,32.82,5.82
05MAR2016:14:30:00,34.45699454,44.8,0,32.75,5.75
05MAR2016:14:45:00,34.35948379,45.56,0,32.59,5.59
05MAR2016:15:00:00,33.97347856,45.68,0,32.35,5.35
05MAR2016:15:15:00,33.88043334,46.25,0,32.22,5.22
05MAR2016:15:30:00,33.83495264,46.58,0,32.15,5.15
05MAR2016:15:45:00,33.75328403,46.75,0,32.08,5.08
05MAR2016:16:00:00,33.33115863,47.22,0,31.77,4.77
05MAR2016:16:15:00,33.39713639,47.45,0,31.78,4.78
05MAR2016:16:30:00,33.24428813,47.68,0,31.66,4.66
05MAR2016:16:45:00,33.14807042,48.26,0,31.53,4.53
05MAR2016:17:00:00,33.05355887,48.45,0,31.45,4.45
05MAR2016:17:15:00,33.02718752,48.89,0,31.38,4.38
05MAR2016:17:30:00,32.82912074,49.23,0,31.22,4.22
05MAR2016:17:45:00,32.80301528,49.68,0,31.15,4.15
05MAR2016:18:00:00,32.43391398,49.99,0,30.89,3.89
05MAR2016:18:15:00,32.36263568,50.56,0,30.78,3.78
05MAR2016:18:30:00,32.34820839,51.35,0,30.68,3.68
05MAR2016:18:45:00,32.48518887,52.85,0,30.59,3.59
05MAR2016:19:00:00,32.30536433,53.15,0,30.45,3.45
05MAR2016:19:15:00,32.18007167,53.56,0,30.33,3.33
05MAR2016:19:30:00,31.93946756,53.89,0,30.15,3.15
05MAR2016:19:45:00,31.83246659,54.22,0,30.05,3.05
05MAR2016:20:00:00,31.61173433,54.56,0,29.88,2.88
05MAR2016:20:15:00,31.54661435,54.85,0,29.81,2.81
05MAR2016:20:30:00,31.60378979,55.67,0,29.76,2.76
05MAR2016:20:45:00,31.5625518,56.21,0,29.68,2.68
05MAR2016:21:00:00,31.367067,56.53,0,29.53,2.53
05MAR2016:21:15:00,31.29218804,56.88,0,29.45,2.45
05MAR2016:21:30:00,31.16934759,57.45,0,29.32,2.32
05MAR2016:21:45:00,30.99605432,58.13,0,29.15,2.15
05MAR2016:22:00:00,30.62196713,58.56,0,28.88,1.88
05MAR2016:22:15:00,30.42932362,58.89,0,28.73,1.73
05MAR2016:22:30:00,30.41051233,59.33,0,28.68,1.68
05MAR2016:22:45:00,30.29875971,59.56,0,28.59,1.59
05MAR2016:23:00:00,29.9533311,59.79,0,28.35,1.35
05MAR2016:23:15:00,29.83393901,60.45,0,28.22,1.22
05MAR2016:23:30:00,29.77749535,60.88,0,28.15,1.15
